StoreID,CustomerID,ProductID,ProductCategory,Timestamp
8,Cust_0539,"['P147', 'P109', 'P108', 'P147', 'P130', 'P106', 'P138', 'P104', 'P135']","['Grocery', 'Books', 'Grocery', 'Grocery', 'Electronics', 'Books', 'Home Goods', 'Apparel', 'Home Goods']","[Timestamp('2022-01-20 17:10:01'), Timestamp('2022-03-29 09:09:20'), Timestamp('2022-03-29 09:09:20'), Timestamp('2022-03-29 09:09:20'), Timestamp('2022-03-29 09:09:20'), Timestamp('2022-03-29 09:09:20'), Timestamp('2022-03-29 09:09:20'), Timestamp('2022-04-14 19:08:28'), Timestamp('2022-06-17 12:45:41')]"
8,Cust_0541,"['P109', 'P127', 'P145', 'P145', 'P132', 'P106', 'P123']","['Books', 'Books', 'Grocery', 'Grocery', 'Electronics', 'Books', 'Books']","[Timestamp('2022-05-02 10:29:39'), Timestamp('2022-05-02 10:29:39'), Timestamp('2022-05-14 13:09:58'), Timestamp('2022-05-14 13:09:58'), Timestamp('2022-05-14 13:09:58'), Timestamp('2022-06-22 14:56:49'), Timestamp('2022-06-22 14:56:49')]"
8,Cust_0542,"['P138', 'P141', 'P138', 'P147', 'P123', 'P144', 'P132', 'P106']","['Home Goods', 'Electronics', 'Home Goods', 'Grocery', 'Books', 'Grocery', 'Electronics', 'Books']","[Timestamp('2022-04-28 11:22:20'), Timestamp('2022-05-14 15:31:17'), Timestamp('2022-05-14 15:31:17'), Timestamp('2022-05-14 15:31:17'), Timestamp('2022-05-14 15:31:17'), Timestamp('2022-05-14 15:31:17'), Timestamp('2022-05-14 15:31:17'), Timestamp('2022-05-14 15:31:17')]"
8,Cust_0543,"['P103', 'P147', 'P128', 'P136']","['Electronics', 'Grocery', 'Electronics', 'Books']","[Timestamp('2022-03-21 09:24:53'), Timestamp('2022-04-05 09:29:47'), Timestamp('2022-04-23 20:45:23'), Timestamp('2022-04-23 20:45:23')]"
8,Cust_0544,"['P147', 'P106', 'P103', 'P117', 'P132', 'P105', 'P106']","['Grocery', 'Books', 'Electronics', 'Electronics', 'Electronics', 'Electronics', 'Books']","[Timestamp('2022-04-08 16:15:52'), Timestamp('2022-04-29 14:27:22'), Timestamp('2022-04-29 14:27:22'), Timestamp('2022-04-29 14:27:22'), Timestamp('2022-04-29 14:27:22'), Timestamp('2022-04-29 14:27:22'), Timestamp('2022-04-29 14:27:22')]"
8,Cust_0546,"['P122', 'P130', 'P147', 'P145', 'P125', 'P122', 'P103', 'P109', 'P133', 'P147']","['Home Goods', 'Electronics', 'Grocery', 'Grocery', 'Electronics', 'Home Goods', 'Electronics', 'Books', 'Books', 'Grocery']","[Timestamp('2022-03-26 13:43:39'), Timestamp('2022-03-26 13:43:39'), Timestamp('2022-03-26 13:43:39'), Timestamp('2022-03-26 13:43:39'), Timestamp('2022-03-26 13:43:39'), Timestamp('2022-03-26 13:43:39'), Timestamp('2022-06-07 20:55:18'), Timestamp('2022-06-07 20:55:18'), Timestamp('2022-06-07 20:55:18'), Timestamp('2022-06-07 20:55:18')]"
8,Cust_0548,"['P117', 'P108', 'P105']","['Electronics', 'Grocery', 'Electronics']","[Timestamp('2022-04-06 15:14:09'), Timestamp('2022-04-06 15:14:09'), Timestamp('2022-06-23 17:38:44')]"
8,Cust_0549,"['P106', 'P125', 'P106', 'P144', 'P117', 'P108', 'P110', 'P138', 'P118', 'P127', 'P110', 'P130', 'P149', 'P105', 'P115', 'P147']","['Books', 'Electronics', 'Books', 'Grocery', 'Electronics', 'Grocery', 'Books', 'Home Goods', 'Apparel', 'Books', 'Books', 'Electronics', 'Apparel', 'Electronics', 'Apparel', 'Grocery']","[Timestamp('2022-05-05 14:34:18'), Timestamp('2022-05-05 14:34:18'), Timestamp('2022-05-05 14:34:18'), Timestamp('2022-05-05 14:34:18'), Timestamp('2022-05-05 14:34:18'), Timestamp('2022-05-05 14:34:18'), Timestamp('2022-05-05 14:34:18'), Timestamp('2022-05-09 20:37:38'), Timestamp('2022-05-09 20:37:38'), Timestamp('2022-05-09 20:37:38'), Timestamp('2022-06-18 12:42:33'), Timestamp('2022-06-18 12:42:33'), Timestamp('2022-06-18 12:42:33'), Timestamp('2022-06-18 12:42:33'), Timestamp('2022-06-18 12:42:33'), Timestamp('2022-06-18 12:42:33')]"
8,Cust_0550,"['P126', 'P115', 'P115', 'P100']","['Electronics', 'Apparel', 'Apparel', 'Grocery']","[Timestamp('2022-02-24 17:57:51'), Timestamp('2022-04-14 09:47:32'), Timestamp('2022-04-14 09:47:32'), Timestamp('2022-04-14 09:47:32')]"
8,Cust_0551,"['P109', 'P138']","['Books', 'Home Goods']","[Timestamp('2022-01-08 20:35:53'), Timestamp('2022-05-13 09:08:38')]"
8,Cust_0552,['P145'],['Grocery'],[Timestamp('2022-06-11 11:57:41')]
8,Cust_0553,"['P123', 'P126', 'P132', 'P149', 'P144', 'P138', 'P144', 'P115', 'P105', 'P104', 'P147']","['Books', 'Electronics', 'Electronics', 'Apparel', 'Grocery', 'Home Goods', 'Grocery', 'Apparel', 'Electronics', 'Apparel', 'Grocery']","[Timestamp('2022-01-02 14:41:27'), Timestamp('2022-01-02 14:41:27'), Timestamp('2022-05-25 19:29:25'), Timestamp('2022-05-25 19:29:25'), Timestamp('2022-05-25 19:29:25'), Timestamp('2022-05-25 19:29:25'), Timestamp('2022-05-25 19:29:25'), Timestamp('2022-05-25 19:29:25'), Timestamp('2022-06-15 10:49:08'), Timestamp('2022-06-15 10:49:08'), Timestamp('2022-06-15 10:49:08')]"
8,Cust_0554,"['P132', 'P126']","['Electronics', 'Electronics']","[Timestamp('2022-01-09 15:53:58'), Timestamp('2022-01-09 15:53:58')]"
8,Cust_0557,['P145'],['Grocery'],[Timestamp('2022-04-08 14:57:45')]
8,Cust_0558,"['P126', 'P149', 'P103', 'P114', 'P113', 'P114', 'P147']","['Electronics', 'Apparel', 'Electronics', 'Apparel', 'Electronics', 'Apparel', 'Grocery']","[Timestamp('2022-02-18 17:44:06'), Timestamp('2022-02-18 17:44:06'), Timestamp('2022-02-18 17:44:06'), Timestamp('2022-02-18 17:44:06'), Timestamp('2022-02-18 17:44:06'), Timestamp('2022-06-19 11:31:34'), Timestamp('2022-06-19 11:31:34')]"
8,Cust_0559,"['P148', 'P147', 'P125', 'P149', 'P110', 'P141', 'P103', 'P123', 'P106']","['Books', 'Grocery', 'Electronics', 'Apparel', 'Books', 'Electronics', 'Electronics', 'Books', 'Books']","[Timestamp('2022-05-28 20:46:49'), Timestamp('2022-05-28 20:46:49'), Timestamp('2022-05-30 15:29:00'), Timestamp('2022-06-28 14:26:48'), Timestamp('2022-06-28 14:26:48'), Timestamp('2022-06-28 14:26:48'), Timestamp('2022-06-28 14:26:48'), Timestamp('2022-06-28 14:26:48'), Timestamp('2022-06-28 14:26:48')]"
8,Cust_0561,"['P122', 'P100', 'P149', 'P100', 'P139', 'P115', 'P141', 'P136', 'P110', 'P119', 'P105']","['Home Goods', 'Grocery', 'Apparel', 'Grocery', 'Grocery', 'Apparel', 'Electronics', 'Books', 'Books', 'Books', 'Electronics']","[Timestamp('2022-01-03 16:36:52'), Timestamp('2022-01-03 16:36:52'), Timestamp('2022-01-10 11:30:30'), Timestamp('2022-01-10 11:30:30'), Timestamp('2022-01-10 11:30:30'), Timestamp('2022-01-10 11:30:30'), Timestamp('2022-03-19 16:43:52'), Timestamp('2022-05-02 10:54:12'), Timestamp('2022-05-02 10:54:12'), Timestamp('2022-05-02 10:54:12'), Timestamp('2022-05-02 10:54:12')]"
8,Cust_0562,"['P114', 'P144', 'P125', 'P120']","['Apparel', 'Grocery', 'Electronics', 'Electronics']","[Timestamp('2022-01-10 18:22:38'), Timestamp('2022-01-10 18:22:38'), Timestamp('2022-01-10 18:22:38'), Timestamp('2022-04-30 11:22:53')]"
8,Cust_0563,"['P126', 'P127', 'P117', 'P110', 'P104', 'P147']","['Electronics', 'Books', 'Electronics', 'Books', 'Apparel', 'Grocery']","[Timestamp('2022-01-17 18:53:48'), Timestamp('2022-05-11 16:50:32'), Timestamp('2022-05-11 16:50:32'), Timestamp('2022-05-11 16:50:32'), Timestamp('2022-05-11 16:50:32'), Timestamp('2022-06-15 15:02:16')]"
8,Cust_0564,"['P117', 'P105', 'P128']","['Electronics', 'Electronics', 'Electronics']","[Timestamp('2022-05-04 12:15:06'), Timestamp('2022-05-04 12:15:06'), Timestamp('2022-05-04 12:15:06')]"
8,Cust_0565,"['P127', 'P104', 'P127', 'P143']","['Books', 'Apparel', 'Books', 'Books']","[Timestamp('2022-06-27 12:44:03'), Timestamp('2022-06-27 12:44:03'), Timestamp('2022-06-27 12:44:03'), Timestamp('2022-06-27 12:44:03')]"
8,Cust_0566,"['P133', 'P149', 'P144', 'P106', 'P109', 'P127', 'P124']","['Books', 'Apparel', 'Grocery', 'Books', 'Books', 'Books', 'Electronics']","[Timestamp('2022-03-16 18:46:56'), Timestamp('2022-03-16 18:46:56'), Timestamp('2022-03-16 18:46:56'), Timestamp('2022-03-16 18:46:56'), Timestamp('2022-03-16 18:46:56'), Timestamp('2022-03-16 18:46:56'), Timestamp('2022-03-16 18:46:56')]"
8,Cust_0567,"['P122', 'P122', 'P120', 'P135', 'P132', 'P110']","['Home Goods', 'Home Goods', 'Electronics', 'Home Goods', 'Electronics', 'Books']","[Timestamp('2022-04-07 16:23:32'), Timestamp('2022-04-07 16:23:32'), Timestamp('2022-04-07 16:23:32'), Timestamp('2022-04-07 16:23:32'), Timestamp('2022-04-07 16:23:32'), Timestamp('2022-04-07 16:23:32')]"
8,Cust_0569,"['P141', 'P123']","['Electronics', 'Books']","[Timestamp('2022-01-24 17:36:45'), Timestamp('2022-01-24 17:36:45')]"
8,Cust_0570,['P123'],['Books'],[Timestamp('2022-01-23 17:11:53')]
8,Cust_0571,"['P126', 'P139', 'P119', 'P117']","['Electronics', 'Grocery', 'Books', 'Electronics']","[Timestamp('2022-03-27 15:38:49'), Timestamp('2022-03-27 15:38:49'), Timestamp('2022-03-27 15:38:49'), Timestamp('2022-03-27 15:38:49')]"
8,Cust_0572,"['P147', 'P126', 'P109', 'P132', 'P106', 'P115', 'P143', 'P115', 'P130', 'P106', 'P147', 'P108']","['Grocery', 'Electronics', 'Books', 'Electronics', 'Books', 'Apparel', 'Books', 'Apparel', 'Electronics', 'Books', 'Grocery', 'Grocery']","[Timestamp('2022-01-19 20:11:46'), Timestamp('2022-01-19 20:11:46'), Timestamp('2022-01-19 20:11:46'), Timestamp('2022-01-19 20:11:46'), Timestamp('2022-01-19 20:11:46'), Timestamp('2022-01-19 20:11:46'), Timestamp('2022-05-24 20:23:15'), Timestamp('2022-06-08 20:29:06'), Timestamp('2022-06-08 20:29:06'), Timestamp('2022-06-08 20:29:06'), Timestamp('2022-06-08 20:29:06'), Timestamp('2022-06-08 20:29:06')]"
8,Cust_0573,"['P127', 'P143']","['Books', 'Books']","[Timestamp('2022-01-15 18:57:26'), Timestamp('2022-05-26 17:18:59')]"
8,Cust_0574,"['P127', 'P143']","['Books', 'Books']","[Timestamp('2022-04-06 13:25:59'), Timestamp('2022-05-31 12:24:51')]"
8,Cust_0575,"['P125', 'P106', 'P141', 'P123', 'P105', 'P138', 'P104', 'P138', 'P124', 'P105', 'P144', 'P117', 'P115', 'P106', 'P144']","['Electronics', 'Books', 'Electronics', 'Books', 'Electronics', 'Home Goods', 'Apparel', 'Home Goods', 'Electronics', 'Electronics', 'Grocery', 'Electronics', 'Apparel', 'Books', 'Grocery']","[Timestamp('2022-01-20 17:34:08'), Timestamp('2022-01-20 17:34:08'), Timestamp('2022-01-24 19:45:37'), Timestamp('2022-01-24 19:45:37'), Timestamp('2022-01-24 19:45:37'), Timestamp('2022-01-24 19:45:37'), Timestamp('2022-01-24 19:45:37'), Timestamp('2022-01-24 19:45:37'), Timestamp('2022-01-30 17:41:33'), Timestamp('2022-01-30 17:41:33'), Timestamp('2022-01-30 17:41:33'), Timestamp('2022-01-30 17:41:33'), Timestamp('2022-02-07 12:25:16'), Timestamp('2022-03-20 13:38:01'), Timestamp('2022-03-20 13:38:01')]"
8,Cust_0576,['P148'],['Books'],[Timestamp('2022-05-24 19:46:35')]
8,Cust_0577,"['P105', 'P117', 'P143', 'P126']","['Electronics', 'Electronics', 'Books', 'Electronics']","[Timestamp('2022-04-09 15:17:21'), Timestamp('2022-04-09 15:17:21'), Timestamp('2022-04-09 15:17:21'), Timestamp('2022-04-09 15:17:21')]"
8,Cust_0578,"['P107', 'P142', 'P104', 'P105']","['Electronics', 'Apparel', 'Apparel', 'Electronics']","[Timestamp('2022-02-12 10:43:25'), Timestamp('2022-02-14 20:31:52'), Timestamp('2022-02-14 20:31:52'), Timestamp('2022-02-14 20:31:52')]"
8,Cust_0579,"['P108', 'P149', 'P117', 'P129', 'P144', 'P122', 'P119']","['Grocery', 'Apparel', 'Electronics', 'Electronics', 'Grocery', 'Home Goods', 'Books']","[Timestamp('2022-03-21 11:50:15'), Timestamp('2022-03-21 11:50:15'), Timestamp('2022-03-21 11:50:15'), Timestamp('2022-06-12 17:07:19'), Timestamp('2022-06-12 17:07:19'), Timestamp('2022-06-12 17:07:19'), Timestamp('2022-06-12 17:07:19')]"
8,Cust_0582,"['P122', 'P117', 'P106']","['Home Goods', 'Electronics', 'Books']","[Timestamp('2022-02-07 12:27:59'), Timestamp('2022-02-07 12:27:59'), Timestamp('2022-03-13 14:56:52')]"
8,Cust_0583,"['P127', 'P141']","['Books', 'Electronics']","[Timestamp('2022-01-18 16:07:18'), Timestamp('2022-06-18 14:20:43')]"
8,Cust_0585,"['P119', 'P129', 'P115', 'P105', 'P108']","['Books', 'Electronics', 'Apparel', 'Electronics', 'Grocery']","[Timestamp('2022-01-08 12:26:25'), Timestamp('2022-01-08 12:26:25'), Timestamp('2022-03-14 09:03:46'), Timestamp('2022-03-18 19:54:42'), Timestamp('2022-03-18 19:54:42')]"
8,Cust_0586,"['P105', 'P118', 'P127', 'P110', 'P122', 'P106', 'P149', 'P135', 'P123', 'P144', 'P114', 'P106', 'P149', 'P149', 'P132', 'P149', 'P117']","['Electronics', 'Apparel', 'Books', 'Books', 'Home Goods', 'Books', 'Apparel', 'Home Goods', 'Books', 'Grocery', 'Apparel', 'Books', 'Apparel', 'Apparel', 'Electronics', 'Apparel', 'Electronics']","[Timestamp('2022-02-03 19:11:11'), Timestamp('2022-04-01 17:12:14'), Timestamp('2022-04-01 17:12:14'), Timestamp('2022-04-01 17:12:14'), Timestamp('2022-04-01 17:12:14'), Timestamp('2022-04-01 17:12:14'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-05-03 18:05:53'), Timestamp('2022-06-16 16:06:26'), Timestamp('2022-06-16 16:06:26')]"
8,Cust_0587,"['P144', 'P127', 'P131', 'P126', 'P100', 'P103']","['Grocery', 'Books', 'Grocery', 'Electronics', 'Grocery', 'Electronics']","[Timestamp('2022-02-26 17:39:38'), Timestamp('2022-02-26 17:39:38'), Timestamp('2022-05-05 11:36:32'), Timestamp('2022-05-05 11:36:32'), Timestamp('2022-05-05 11:36:32'), Timestamp('2022-05-05 11:36:32')]"
8,Cust_0588,"['P102', 'P143', 'P128', 'P132', 'P103', 'P105', 'P143', 'P139', 'P145', 'P105', 'P103', 'P109', 'P149', 'P144', 'P123']","['Electronics', 'Books', 'Electronics', 'Electronics', 'Electronics', 'Electronics', 'Books', 'Grocery', 'Grocery', 'Electronics', 'Electronics', 'Books', 'Apparel', 'Grocery', 'Books']","[Timestamp('2022-01-10 15:23:15'), Timestamp('2022-01-10 15:23:15'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-01-12 09:34:36'), Timestamp('2022-02-19 14:49:22'), Timestamp('2022-02-19 14:49:22'), Timestamp('2022-02-19 14:49:22')]"
8,Cust_0589,"['P127', 'P119', 'P104', 'P147', 'P138', 'P147', 'P108', 'P110', 'P141']","['Books', 'Books', 'Apparel', 'Grocery', 'Home Goods', 'Grocery', 'Grocery', 'Books', 'Electronics']","[Timestamp('2022-02-10 16:33:22'), Timestamp('2022-02-10 16:33:22'), Timestamp('2022-02-10 16:33:22'), Timestamp('2022-02-10 16:33:22'), Timestamp('2022-02-10 16:33:22'), Timestamp('2022-02-10 16:33:22'), Timestamp('2022-02-10 16:33:22'), Timestamp('2022-02-10 16:33:22'), Timestamp('2022-02-10 16:33:22')]"
8,Cust_0590,['P103'],['Electronics'],[Timestamp('2022-06-04 15:18:01')]
8,Cust_0591,"['P141', 'P130', 'P125', 'P144']","['Electronics', 'Electronics', 'Electronics', 'Grocery']","[Timestamp('2022-04-13 12:57:34'), Timestamp('2022-04-13 12:57:34'), Timestamp('2022-06-03 13:53:08'), Timestamp('2022-06-11 19:16:41')]"
8,Cust_0593,"['P129', 'P125', 'P125', 'P123', 'P105', 'P122', 'P100', 'P145']","['Electronics', 'Electronics', 'Electronics', 'Books', 'Electronics', 'Home Goods', 'Grocery', 'Grocery']","[Timestamp('2022-01-06 17:00:26'), Timestamp('2022-01-06 17:00:26'), Timestamp('2022-05-08 12:59:11'), Timestamp('2022-05-08 12:59:11'), Timestamp('2022-05-08 12:59:11'), Timestamp('2022-05-21 17:18:36'), Timestamp('2022-05-21 17:18:36'), Timestamp('2022-05-21 17:18:36')]"
8,Cust_0594,['P108'],['Grocery'],[Timestamp('2022-06-08 18:05:27')]
8,Cust_0595,"['P115', 'P130', 'P138']","['Apparel', 'Electronics', 'Home Goods']","[Timestamp('2022-05-11 17:05:45'), Timestamp('2022-05-11 17:05:45'), Timestamp('2022-05-11 17:05:45')]"
8,Cust_0597,"['P132', 'P119', 'P119', 'P124', 'P127', 'P141']","['Electronics', 'Books', 'Books', 'Electronics', 'Books', 'Electronics']","[Timestamp('2022-04-07 11:30:06'), Timestamp('2022-04-07 11:30:06'), Timestamp('2022-04-07 11:30:06'), Timestamp('2022-04-07 11:30:06'), Timestamp('2022-06-18 12:06:46'), Timestamp('2022-06-27 13:06:00')]"
8,Cust_0598,"['P144', 'P110', 'P123', 'P108', 'P118', 'P105', 'P130', 'P135', 'P148', 'P127']","['Grocery', 'Books', 'Books', 'Grocery', 'Apparel', 'Electronics', 'Electronics', 'Home Goods', 'Books', 'Books']","[Timestamp('2022-01-31 14:49:54'), Timestamp('2022-01-31 14:49:54'), Timestamp('2022-01-31 14:49:54'), Timestamp('2022-01-31 14:49:54'), Timestamp('2022-01-31 14:49:54'), Timestamp('2022-05-04 18:58:18'), Timestamp('2022-05-04 18:58:18'), Timestamp('2022-05-04 18:58:18'), Timestamp('2022-05-04 18:58:18'), Timestamp('2022-05-04 18:58:18')]"
8,Cust_0600,['P138'],['Home Goods'],[Timestamp('2022-03-17 14:19:02')]
8,Cust_0601,"['P105', 'P111', 'P143', 'P139', 'P143', 'P119', 'P120', 'P132', 'P132', 'P115', 'P129', 'P144']","['Electronics', 'Electronics', 'Books', 'Grocery', 'Books', 'Books', 'Electronics', 'Electronics', 'Electronics', 'Apparel', 'Electronics', 'Grocery']","[Timestamp('2022-02-26 09:56:34'), Timestamp('2022-02-26 09:56:34'), Timestamp('2022-02-26 09:56:34'), Timestamp('2022-02-26 09:56:34'), Timestamp('2022-02-26 09:56:34'), Timestamp('2022-02-26 09:56:34'), Timestamp('2022-02-26 09:56:34'), Timestamp('2022-02-26 09:56:34'), Timestamp('2022-02-26 09:56:34'), Timestamp('2022-03-04 15:39:09'), Timestamp('2022-03-04 15:39:09'), Timestamp('2022-03-04 15:39:09')]"
8,Cust_0602,"['P149', 'P126']","['Apparel', 'Electronics']","[Timestamp('2022-01-29 12:02:20'), Timestamp('2022-02-08 10:22:57')]"
8,Cust_0603,"['P104', 'P147', 'P103', 'P123', 'P135', 'P144']","['Apparel', 'Grocery', 'Electronics', 'Books', 'Home Goods', 'Grocery']","[Timestamp('2022-01-19 13:11:57'), Timestamp('2022-01-19 13:11:57'), Timestamp('2022-01-19 13:11:57'), Timestamp('2022-01-19 13:11:57'), Timestamp('2022-01-19 13:11:57'), Timestamp('2022-01-19 13:11:57')]"
8,Cust_0604,"['P136', 'P106', 'P138', 'P108', 'P120', 'P132', 'P103', 'P149', 'P146', 'P105', 'P118', 'P146', 'P132']","['Books', 'Books', 'Home Goods', 'Grocery', 'Electronics', 'Electronics', 'Electronics', 'Apparel', 'Electronics', 'Electronics', 'Apparel', 'Electronics', 'Electronics']","[Timestamp('2022-01-19 13:43:13'), Timestamp('2022-01-19 13:43:13'), Timestamp('2022-01-19 13:43:13'), Timestamp('2022-02-23 20:11:41'), Timestamp('2022-02-23 20:11:41'), Timestamp('2022-02-23 20:11:41'), Timestamp('2022-02-23 20:11:41'), Timestamp('2022-04-13 19:34:34'), Timestamp('2022-04-30 14:47:28'), Timestamp('2022-04-30 14:47:28'), Timestamp('2022-05-19 14:55:33'), Timestamp('2022-05-19 14:55:33'), Timestamp('2022-05-19 14:55:33')]"
8,Cust_0605,"['P144', 'P139', 'P118', 'P149']","['Grocery', 'Grocery', 'Apparel', 'Apparel']","[Timestamp('2022-04-03 09:13:44'), Timestamp('2022-04-03 09:13:44'), Timestamp('2022-04-03 09:13:44'), Timestamp('2022-06-01 16:48:10')]"
8,Cust_0606,"['P111', 'P131', 'P113', 'P100', 'P123', 'P147', 'P130', 'P102', 'P115', 'P126']","['Electronics', 'Grocery', 'Electronics', 'Grocery', 'Books', 'Grocery', 'Electronics', 'Electronics', 'Apparel', 'Electronics']","[Timestamp('2022-04-30 19:32:25'), Timestamp('2022-04-30 19:32:25'), Timestamp('2022-04-30 19:32:25'), Timestamp('2022-05-28 10:43:40'), Timestamp('2022-05-28 10:43:40'), Timestamp('2022-05-28 10:43:40'), Timestamp('2022-06-15 13:49:29'), Timestamp('2022-06-24 18:10:16'), Timestamp('2022-06-24 18:10:16'), Timestamp('2022-06-24 18:10:16')]"
8,Cust_0607,"['P129', 'P114', 'P149']","['Electronics', 'Apparel', 'Apparel']","[Timestamp('2022-05-02 12:45:00'), Timestamp('2022-05-02 12:45:00'), Timestamp('2022-06-06 15:58:55')]"
8,Cust_0608,"['P105', 'P127', 'P147', 'P131', 'P129']","['Electronics', 'Books', 'Grocery', 'Grocery', 'Electronics']","[Timestamp('2022-01-14 13:16:33'), Timestamp('2022-01-14 13:16:33'), Timestamp('2022-01-14 13:16:33'), Timestamp('2022-01-14 13:16:33'), Timestamp('2022-01-14 13:16:33')]"
8,Cust_0610,"['P123', 'P127', 'P120', 'P105', 'P119', 'P110']","['Books', 'Books', 'Electronics', 'Electronics', 'Books', 'Books']","[Timestamp('2022-01-31 12:05:01'), Timestamp('2022-03-10 19:33:04'), Timestamp('2022-03-10 19:33:04'), Timestamp('2022-03-10 19:33:04'), Timestamp('2022-03-10 19:33:04'), Timestamp('2022-05-27 19:26:21')]"
8,Cust_0611,"['P111', 'P106', 'P141', 'P139', 'P127', 'P143', 'P106', 'P107', 'P119', 'P105']","['Electronics', 'Books', 'Electronics', 'Grocery', 'Books', 'Books', 'Books', 'Electronics', 'Books', 'Electronics']","[Timestamp('2022-02-21 16:46:06'), Timestamp('2022-02-21 16:46:06'), Timestamp('2022-02-21 16:46:06'), Timestamp('2022-02-21 16:46:06'), Timestamp('2022-03-07 15:28:22'), Timestamp('2022-04-04 17:22:02'), Timestamp('2022-04-04 17:22:02'), Timestamp('2022-04-04 17:22:02'), Timestamp('2022-04-07 16:26:54'), Timestamp('2022-04-07 16:26:54')]"
8,Cust_0613,['P136'],['Books'],[Timestamp('2022-03-16 10:55:44')]
8,Cust_0614,"['P149', 'P108']","['Apparel', 'Grocery']","[Timestamp('2022-01-23 09:38:46'), Timestamp('2022-05-19 09:10:32')]"
8,Cust_0615,"['P101', 'P136', 'P141', 'P115']","['Grocery', 'Books', 'Electronics', 'Apparel']","[Timestamp('2022-01-25 19:21:49'), Timestamp('2022-01-25 19:21:49'), Timestamp('2022-01-30 16:22:30'), Timestamp('2022-04-08 12:50:03')]"
8,Cust_0616,"['P106', 'P138', 'P105', 'P129', 'P110', 'P147', 'P110', 'P104']","['Books', 'Home Goods', 'Electronics', 'Electronics', 'Books', 'Grocery', 'Books', 'Apparel']","[Timestamp('2022-03-11 12:49:58'), Timestamp('2022-03-11 12:49:58'), Timestamp('2022-03-11 12:49:58'), Timestamp('2022-03-11 12:49:58'), Timestamp('2022-03-11 12:49:58'), Timestamp('2022-03-11 12:49:58'), Timestamp('2022-04-03 18:36:36'), Timestamp('2022-04-03 18:36:36')]"
8,Cust_0617,"['P125', 'P105', 'P103']","['Electronics', 'Electronics', 'Electronics']","[Timestamp('2022-03-19 12:34:23'), Timestamp('2022-03-19 12:34:23'), Timestamp('2022-03-19 12:34:23')]"
8,Cust_0618,"['P120', 'P122', 'P132', 'P138']","['Electronics', 'Home Goods', 'Electronics', 'Home Goods']","[Timestamp('2022-02-19 18:22:31'), Timestamp('2022-02-19 18:22:31'), Timestamp('2022-05-15 10:36:34'), Timestamp('2022-05-15 10:36:34')]"
8,Cust_0620,"['P114', 'P112', 'P137', 'P117', 'P117', 'P136', 'P117', 'P122', 'P129', 'P112', 'P132']","['Apparel', 'Home Goods', 'Electronics', 'Electronics', 'Electronics', 'Books', 'Electronics', 'Home Goods', 'Electronics', 'Home Goods', 'Electronics']","[Timestamp('2022-02-14 11:03:57'), Timestamp('2022-02-14 11:03:57'), Timestamp('2022-02-14 11:03:57'), Timestamp('2022-02-14 11:03:57'), Timestamp('2022-02-14 11:03:57'), Timestamp('2022-02-14 11:03:57'), Timestamp('2022-03-15 20:43:08'), Timestamp('2022-06-14 19:12:13'), Timestamp('2022-06-14 19:12:13'), Timestamp('2022-06-14 19:12:13'), Timestamp('2022-06-14 19:12:13')]"
8,Cust_0621,"['P104', 'P120']","['Apparel', 'Electronics']","[Timestamp('2022-06-20 18:37:58'), Timestamp('2022-06-20 18:37:58')]"
8,Cust_0622,"['P144', 'P119', 'P149', 'P129', 'P143', 'P106', 'P106', 'P142', 'P132']","['Grocery', 'Books', 'Apparel', 'Electronics', 'Books', 'Books', 'Books', 'Apparel', 'Electronics']","[Timestamp('2022-03-14 11:12:14'), Timestamp('2022-03-14 11:12:14'), Timestamp('2022-03-14 11:12:14'), Timestamp('2022-03-14 11:12:14'), Timestamp('2022-03-14 11:12:14'), Timestamp('2022-03-14 11:12:14'), Timestamp('2022-03-14 11:12:14'), Timestamp('2022-03-14 11:12:14'), Timestamp('2022-04-23 10:47:46')]"
8,Cust_0623,"['P121', 'P106', 'P130', 'P123']","['Grocery', 'Books', 'Electronics', 'Books']","[Timestamp('2022-02-14 19:13:26'), Timestamp('2022-04-06 12:38:59'), Timestamp('2022-04-06 12:38:59'), Timestamp('2022-04-06 12:38:59')]"
8,Cust_0624,"['P108', 'P100', 'P117', 'P110', 'P110', 'P114', 'P144']","['Grocery', 'Grocery', 'Electronics', 'Books', 'Books', 'Apparel', 'Grocery']","[Timestamp('2022-01-03 10:05:41'), Timestamp('2022-01-03 10:05:41'), Timestamp('2022-01-03 10:05:41'), Timestamp('2022-01-03 10:05:41'), Timestamp('2022-01-03 10:05:41'), Timestamp('2022-01-03 10:05:41'), Timestamp('2022-01-03 10:05:41')]"
