StoreID,TransactionID,ProductID,ProductName,ProductCategory
7,18862,"['P139', 'P143', 'P144']","['Product P139', 'Product P143', 'Product P144']","['Grocery', 'Books', 'Grocery']"
7,18863,"['P108', 'P123', 'P124', 'P108']","['Product P108', 'Product P123', 'Product P124', 'Product P108']","['Grocery', 'Books', 'Electronics', 'Grocery']"
7,18864,['P129'],['Product P129'],['Electronics']
7,18865,"['P147', 'P148', 'P123', 'P113', 'P149']","['Product P147', 'Product P148', 'Product P123', 'Product P113', 'Product P149']","['Grocery', 'Books', 'Books', 'Electronics', 'Apparel']"
7,18866,"['P102', 'P135']","['Product P102', 'Product P135']","['Electronics', 'Home Goods']"
7,18867,"['P122', 'P110', 'P145']","['Product P122', 'Product P110', 'Product P145']","['Home Goods', 'Books', 'Grocery']"
7,18868,"['P132', 'P127']","['Product P132', 'Product P127']","['Electronics', 'Books']"
7,18869,"['P145', 'P129', 'P122', 'P113']","['Product P145', 'Product P129', 'Product P122', 'Product P113']","['Grocery', 'Electronics', 'Home Goods', 'Electronics']"
7,18870,"['P123', 'P105', 'P119', 'P144']","['Product P123', 'Product P105', 'Product P119', 'Product P144']","['Books', 'Electronics', 'Books', 'Grocery']"
7,18871,['P149'],['Product P149'],['Apparel']
7,18872,"['P141', 'P132', 'P130', 'P126']","['Product P141', 'Product P132', 'Product P130', 'Product P126']","['Electronics', 'Electronics', 'Electronics', 'Electronics']"
7,18873,"['P109', 'P127', 'P117', 'P137', 'P105', 'P144', 'P110', 'P122', 'P125', 'P140']","['Product P109', 'Product P127', 'Product P117', 'Product P137', 'Product P105', 'Product P144', 'Product P110', 'Product P122', 'Product P125', 'Product P140']","['Books', 'Books', 'Electronics', 'Electronics', 'Electronics', 'Grocery', 'Books', 'Home Goods', 'Electronics', 'Grocery']"
7,18874,"['P124', 'P141', 'P112', 'P125']","['Product P124', 'Product P141', 'Product P112', 'Product P125']","['Electronics', 'Electronics', 'Home Goods', 'Electronics']"
7,18982,"['P135', 'P112']","['Product P135', 'Product P112']","['Home Goods', 'Home Goods']"
7,18983,"['P138', 'P103']","['Product P138', 'Product P103']","['Home Goods', 'Electronics']"
7,18984,['P138'],['Product P138'],['Home Goods']
7,18985,"['P148', 'P109', 'P149']","['Product P148', 'Product P109', 'Product P149']","['Books', 'Books', 'Apparel']"
7,18986,"['P129', 'P124', 'P140', 'P100']","['Product P129', 'Product P124', 'Product P140', 'Product P100']","['Electronics', 'Electronics', 'Grocery', 'Grocery']"
7,18987,"['P118', 'P117', 'P141', 'P125', 'P104']","['Product P118', 'Product P117', 'Product P141', 'Product P125', 'Product P104']","['Apparel', 'Electronics', 'Electronics', 'Electronics', 'Apparel']"
7,18988,"['P117', 'P144', 'P135', 'P132']","['Product P117', 'Product P144', 'Product P135', 'Product P132']","['Electronics', 'Grocery', 'Home Goods', 'Electronics']"
7,18989,['P105'],['Product P105'],['Electronics']
7,18990,['P125'],['Product P125'],['Electronics']
7,18991,['P103'],['Product P103'],['Electronics']
7,18992,"['P145', 'P115', 'P145']","['Product P145', 'Product P115', 'Product P145']","['Grocery', 'Apparel', 'Grocery']"
7,18993,"['P144', 'P115']","['Product P144', 'Product P115']","['Grocery', 'Apparel']"
7,19075,"['P109', 'P123', 'P117', 'P117', 'P123', 'P144', 'P126', 'P105', 'P117', 'P107']","['Product P109', 'Product P123', 'Product P117', 'Product P117', 'Product P123', 'Product P144', 'Product P126', 'Product P105', 'Product P117', 'Product P107']","['Books', 'Books', 'Electronics', 'Electronics', 'Books', 'Grocery', 'Electronics', 'Electronics', 'Electronics', 'Electronics']"
7,19076,['P147'],['Product P147'],['Grocery']
7,19077,['P145'],['Product P145'],['Grocery']
7,19078,"['P147', 'P148', 'P103', 'P141', 'P108', 'P147']","['Product P147', 'Product P148', 'Product P103', 'Product P141', 'Product P108', 'Product P147']","['Grocery', 'Books', 'Electronics', 'Electronics', 'Grocery', 'Grocery']"
7,19079,['P104'],['Product P104'],['Apparel']
7,19080,['P141'],['Product P141'],['Electronics']
7,19081,"['P147', 'P149', 'P123']","['Product P147', 'Product P149', 'Product P123']","['Grocery', 'Apparel', 'Books']"
7,19159,"['P126', 'P108', 'P110', 'P123']","['Product P126', 'Product P108', 'Product P110', 'Product P123']","['Electronics', 'Grocery', 'Books', 'Books']"
7,19160,['P108'],['Product P108'],['Grocery']
7,19161,"['P104', 'P110', 'P105', 'P106']","['Product P104', 'Product P110', 'Product P105', 'Product P106']","['Apparel', 'Books', 'Electronics', 'Books']"
7,19162,['P143'],['Product P143'],['Books']
7,19163,"['P115', 'P117', 'P104', 'P126', 'P130', 'P149', 'P108']","['Product P115', 'Product P117', 'Product P104', 'Product P126', 'Product P130', 'Product P149', 'Product P108']","['Apparel', 'Electronics', 'Apparel', 'Electronics', 'Electronics', 'Apparel', 'Grocery']"
7,19164,['P106'],['Product P106'],['Books']
7,19165,"['P109', 'P132', 'P111']","['Product P109', 'Product P132', 'Product P111']","['Books', 'Electronics', 'Electronics']"
7,19166,"['P149', 'P137']","['Product P149', 'Product P137']","['Apparel', 'Electronics']"
7,19167,"['P136', 'P143', 'P111']","['Product P136', 'Product P143', 'Product P111']","['Books', 'Books', 'Electronics']"
7,19168,['P149'],['Product P149'],['Apparel']
7,19169,['P126'],['Product P126'],['Electronics']
7,19226,['P139'],['Product P139'],['Grocery']
7,19227,"['P132', 'P120']","['Product P132', 'Product P120']","['Electronics', 'Electronics']"
7,19228,"['P126', 'P147', 'P127', 'P106', 'P143']","['Product P126', 'Product P147', 'Product P127', 'Product P106', 'Product P143']","['Electronics', 'Grocery', 'Books', 'Books', 'Books']"
7,19229,"['P104', 'P138', 'P144', 'P116', 'P149', 'P139', 'P127']","['Product P104', 'Product P138', 'Product P144', 'Product P116', 'Product P149', 'Product P139', 'Product P127']","['Apparel', 'Home Goods', 'Grocery', 'Grocery', 'Apparel', 'Grocery', 'Books']"
7,19230,['P137'],['Product P137'],['Electronics']
7,19231,"['P125', 'P140', 'P140', 'P131', 'P141', 'P130']","['Product P125', 'Product P140', 'Product P140', 'Product P131', 'Product P141', 'Product P130']","['Electronics', 'Grocery', 'Grocery', 'Grocery', 'Electronics', 'Electronics']"
7,19232,"['P125', 'P102']","['Product P125', 'Product P102']","['Electronics', 'Electronics']"
7,19233,"['P143', 'P130']","['Product P143', 'Product P130']","['Books', 'Electronics']"
7,19234,"['P110', 'P144', 'P117', 'P117', 'P148']","['Product P110', 'Product P144', 'Product P117', 'Product P117', 'Product P148']","['Books', 'Grocery', 'Electronics', 'Electronics', 'Books']"
7,19235,"['P106', 'P132']","['Product P106', 'Product P132']","['Books', 'Electronics']"
7,19293,"['P140', 'P132', 'P126']","['Product P140', 'Product P132', 'Product P126']","['Grocery', 'Electronics', 'Electronics']"
7,19294,['P139'],['Product P139'],['Grocery']
7,19295,"['P126', 'P124']","['Product P126', 'Product P124']","['Electronics', 'Electronics']"
7,19296,"['P132', 'P100']","['Product P132', 'Product P100']","['Electronics', 'Grocery']"
7,19297,"['P126', 'P149']","['Product P126', 'Product P149']","['Electronics', 'Apparel']"
7,19298,"['P145', 'P144', 'P128']","['Product P145', 'Product P144', 'Product P128']","['Grocery', 'Grocery', 'Electronics']"
7,19299,"['P122', 'P110', 'P147', 'P103', 'P106', 'P127']","['Product P122', 'Product P110', 'Product P147', 'Product P103', 'Product P106', 'Product P127']","['Home Goods', 'Books', 'Grocery', 'Electronics', 'Books', 'Books']"
7,19300,"['P104', 'P143', 'P143', 'P141']","['Product P104', 'Product P143', 'Product P143', 'Product P141']","['Apparel', 'Books', 'Books', 'Electronics']"
7,19301,['P100'],['Product P100'],['Grocery']
7,19362,"['P126', 'P123']","['Product P126', 'Product P123']","['Electronics', 'Books']"
7,19363,['P138'],['Product P138'],['Home Goods']
7,19364,"['P110', 'P106', 'P105', 'P115', 'P144']","['Product P110', 'Product P106', 'Product P105', 'Product P115', 'Product P144']","['Books', 'Books', 'Electronics', 'Apparel', 'Grocery']"
7,19365,"['P119', 'P140']","['Product P119', 'Product P140']","['Books', 'Grocery']"
7,19366,"['P141', 'P130']","['Product P141', 'Product P130']","['Electronics', 'Electronics']"
7,19367,"['P119', 'P111', 'P119', 'P136']","['Product P119', 'Product P111', 'Product P119', 'Product P136']","['Books', 'Electronics', 'Books', 'Books']"
7,19368,"['P119', 'P112', 'P113', 'P110', 'P135', 'P140', 'P115']","['Product P119', 'Product P112', 'Product P113', 'Product P110', 'Product P135', 'Product P140', 'Product P115']","['Books', 'Home Goods', 'Electronics', 'Books', 'Home Goods', 'Grocery', 'Apparel']"
7,19442,"['P124', 'P140', 'P108']","['Product P124', 'Product P140', 'Product P108']","['Electronics', 'Grocery', 'Grocery']"
7,19443,"['P124', 'P143']","['Product P124', 'Product P143']","['Electronics', 'Books']"
7,19444,"['P132', 'P122']","['Product P132', 'Product P122']","['Electronics', 'Home Goods']"
7,19445,['P138'],['Product P138'],['Home Goods']
7,19446,['P104'],['Product P104'],['Apparel']
7,19447,"['P102', 'P115']","['Product P102', 'Product P115']","['Electronics', 'Apparel']"
7,19448,"['P141', 'P125', 'P124']","['Product P141', 'Product P125', 'Product P124']","['Electronics', 'Electronics', 'Electronics']"
7,19449,"['P115', 'P100', 'P119', 'P104', 'P105', 'P147']","['Product P115', 'Product P100', 'Product P119', 'Product P104', 'Product P105', 'Product P147']","['Apparel', 'Grocery', 'Books', 'Apparel', 'Electronics', 'Grocery']"
7,19450,['P103'],['Product P103'],['Electronics']
7,19451,"['P117', 'P110', 'P108', 'P105', 'P106']","['Product P117', 'Product P110', 'Product P108', 'Product P105', 'Product P106']","['Electronics', 'Books', 'Grocery', 'Electronics', 'Books']"
7,19452,"['P139', 'P104']","['Product P139', 'Product P104']","['Grocery', 'Apparel']"
7,19453,['P145'],['Product P145'],['Grocery']
7,19454,"['P130', 'P109']","['Product P130', 'Product P109']","['Electronics', 'Books']"
7,19455,"['P141', 'P106', 'P120', 'P140', 'P110', 'P123', 'P117']","['Product P141', 'Product P106', 'Product P120', 'Product P140', 'Product P110', 'Product P123', 'Product P117']","['Electronics', 'Books', 'Electronics', 'Grocery', 'Books', 'Books', 'Electronics']"
7,19456,['P108'],['Product P108'],['Grocery']
7,19457,['P141'],['Product P141'],['Electronics']
7,19458,['P128'],['Product P128'],['Electronics']
7,19566,"['P104', 'P136']","['Product P104', 'Product P136']","['Apparel', 'Books']"
7,19567,['P149'],['Product P149'],['Apparel']
7,19568,"['P108', 'P124']","['Product P108', 'Product P124']","['Grocery', 'Electronics']"
7,19569,"['P147', 'P145']","['Product P147', 'Product P145']","['Grocery', 'Grocery']"
7,19570,['P141'],['Product P141'],['Electronics']
7,19571,"['P143', 'P105']","['Product P143', 'Product P105']","['Books', 'Electronics']"
7,19572,"['P103', 'P118', 'P106', 'P103', 'P119', 'P145', 'P147']","['Product P103', 'Product P118', 'Product P106', 'Product P103', 'Product P119', 'Product P145', 'Product P147']","['Electronics', 'Apparel', 'Books', 'Electronics', 'Books', 'Grocery', 'Grocery']"
7,19573,['P127'],['Product P127'],['Books']
7,19574,"['P139', 'P147', 'P106', 'P108', 'P104', 'P106', 'P143']","['Product P139', 'Product P147', 'Product P106', 'Product P108', 'Product P104', 'Product P106', 'Product P143']","['Grocery', 'Grocery', 'Books', 'Grocery', 'Apparel', 'Books', 'Books']"
7,19575,['P135'],['Product P135'],['Home Goods']
7,19655,"['P119', 'P119', 'P110']","['Product P119', 'Product P119', 'Product P110']","['Books', 'Books', 'Books']"
7,19656,"['P110', 'P135', 'P141']","['Product P110', 'Product P135', 'Product P141']","['Books', 'Home Goods', 'Electronics']"
7,19657,"['P101', 'P144', 'P126', 'P125']","['Product P101', 'Product P144', 'Product P126', 'Product P125']","['Grocery', 'Grocery', 'Electronics', 'Electronics']"
7,19658,['P149'],['Product P149'],['Apparel']
7,19659,['P149'],['Product P149'],['Apparel']
7,19660,"['P148', 'P115']","['Product P148', 'Product P115']","['Books', 'Apparel']"
7,19661,"['P139', 'P144', 'P106']","['Product P139', 'Product P144', 'Product P106']","['Grocery', 'Grocery', 'Books']"
7,19662,"['P123', 'P129', 'P105', 'P103', 'P110', 'P104', 'P140']","['Product P123', 'Product P129', 'Product P105', 'Product P103', 'Product P110', 'Product P104', 'Product P140']","['Books', 'Electronics', 'Electronics', 'Electronics', 'Books', 'Apparel', 'Grocery']"
7,19724,"['P144', 'P147', 'P143', 'P111']","['Product P144', 'Product P147', 'Product P143', 'Product P111']","['Grocery', 'Grocery', 'Books', 'Electronics']"
7,19725,['P130'],['Product P130'],['Electronics']
7,19779,"['P125', 'P149']","['Product P125', 'Product P149']","['Electronics', 'Apparel']"
7,19780,"['P124', 'P103', 'P110', 'P106', 'P119']","['Product P124', 'Product P103', 'Product P110', 'Product P106', 'Product P119']","['Electronics', 'Electronics', 'Books', 'Books', 'Books']"
7,19781,"['P104', 'P135', 'P124', 'P110', 'P141', 'P105', 'P104', 'P103']","['Product P104', 'Product P135', 'Product P124', 'Product P110', 'Product P141', 'Product P105', 'Product P104', 'Product P103']","['Apparel', 'Home Goods', 'Electronics', 'Books', 'Electronics', 'Electronics', 'Apparel', 'Electronics']"
7,19782,"['P130', 'P138', 'P143', 'P130', 'P127', 'P147']","['Product P130', 'Product P138', 'Product P143', 'Product P130', 'Product P127', 'Product P147']","['Electronics', 'Home Goods', 'Books', 'Electronics', 'Books', 'Grocery']"
7,19783,"['P108', 'P119', 'P110']","['Product P108', 'Product P119', 'Product P110']","['Grocery', 'Books', 'Books']"
7,19784,"['P103', 'P126']","['Product P103', 'Product P126']","['Electronics', 'Electronics']"
7,19785,['P108'],['Product P108'],['Grocery']
7,19786,['P135'],['Product P135'],['Home Goods']
7,19849,['P149'],['Product P149'],['Apparel']
7,19850,['P117'],['Product P117'],['Electronics']
7,19851,"['P111', 'P129', 'P115', 'P141', 'P126', 'P136']","['Product P111', 'Product P129', 'Product P115', 'Product P141', 'Product P126', 'Product P136']","['Electronics', 'Electronics', 'Apparel', 'Electronics', 'Electronics', 'Books']"
7,19852,"['P120', 'P106', 'P129', 'P103', 'P137']","['Product P120', 'Product P106', 'Product P129', 'Product P103', 'Product P137']","['Electronics', 'Books', 'Electronics', 'Electronics', 'Electronics']"
7,19853,"['P144', 'P143']","['Product P144', 'Product P143']","['Grocery', 'Books']"
7,19854,['P119'],['Product P119'],['Books']
7,19855,['P103'],['Product P103'],['Electronics']
7,19856,"['P130', 'P101', 'P127']","['Product P130', 'Product P101', 'Product P127']","['Electronics', 'Grocery', 'Books']"
7,19936,"['P145', 'P106']","['Product P145', 'Product P106']","['Grocery', 'Books']"
7,19937,['P103'],['Product P103'],['Electronics']
7,19938,"['P123', 'P144']","['Product P123', 'Product P144']","['Books', 'Grocery']"
7,19939,"['P147', 'P128', 'P147']","['Product P147', 'Product P128', 'Product P147']","['Grocery', 'Electronics', 'Grocery']"
7,19940,"['P127', 'P143', 'P147', 'P127', 'P117', 'P111', 'P108', 'P105']","['Product P127', 'Product P143', 'Product P147', 'Product P127', 'Product P117', 'Product P111', 'Product P108', 'Product P105']","['Books', 'Books', 'Grocery', 'Books', 'Electronics', 'Electronics', 'Grocery', 'Electronics']"
7,19941,"['P127', 'P147']","['Product P127', 'Product P147']","['Books', 'Grocery']"
7,19942,"['P111', 'P141']","['Product P111', 'Product P141']","['Electronics', 'Electronics']"
7,19943,"['P130', 'P147', 'P125', 'P127', 'P148', 'P132']","['Product P130', 'Product P147', 'Product P125', 'Product P127', 'Product P148', 'Product P132']","['Electronics', 'Grocery', 'Electronics', 'Books', 'Books', 'Electronics']"
7,20034,"['P109', 'P147']","['Product P109', 'Product P147']","['Books', 'Grocery']"
7,20035,"['P105', 'P100', 'P100', 'P143', 'P141', 'P107', 'P130']","['Product P105', 'Product P100', 'Product P100', 'Product P143', 'Product P141', 'Product P107', 'Product P130']","['Electronics', 'Grocery', 'Grocery', 'Books', 'Electronics', 'Electronics', 'Electronics']"
7,20036,"['P117', 'P127']","['Product P117', 'Product P127']","['Electronics', 'Books']"
7,20037,['P124'],['Product P124'],['Electronics']
7,20038,"['P120', 'P102', 'P115', 'P124']","['Product P120', 'Product P102', 'Product P115', 'Product P124']","['Electronics', 'Electronics', 'Apparel', 'Electronics']"
7,20039,['P110'],['Product P110'],['Books']
7,20040,"['P132', 'P110', 'P109', 'P132', 'P117']","['Product P132', 'Product P110', 'Product P109', 'Product P132', 'Product P117']","['Electronics', 'Books', 'Books', 'Electronics', 'Electronics']"
7,20041,['P129'],['Product P129'],['Electronics']
7,20042,"['P126', 'P108', 'P117']","['Product P126', 'Product P108', 'Product P117']","['Electronics', 'Grocery', 'Electronics']"
7,20043,['P149'],['Product P149'],['Apparel']
7,20044,"['P131', 'P141']","['Product P131', 'Product P141']","['Grocery', 'Electronics']"
7,20045,"['P108', 'P138', 'P144']","['Product P108', 'Product P138', 'Product P144']","['Grocery', 'Home Goods', 'Grocery']"
7,20046,"['P136', 'P126']","['Product P136', 'Product P126']","['Books', 'Electronics']"
7,20134,['P104'],['Product P104'],['Apparel']
7,20135,"['P143', 'P115']","['Product P143', 'Product P115']","['Books', 'Apparel']"
7,20136,['P105'],['Product P105'],['Electronics']
7,20137,['P110'],['Product P110'],['Books']
7,20138,['P146'],['Product P146'],['Electronics']
7,20139,['P126'],['Product P126'],['Electronics']
7,20140,['P138'],['Product P138'],['Home Goods']
7,20141,['P126'],['Product P126'],['Electronics']
7,20142,['P119'],['Product P119'],['Books']
7,20143,['P147'],['Product P147'],['Grocery']
7,20144,"['P126', 'P143', 'P130', 'P140', 'P126', 'P130', 'P117', 'P115', 'P108']","['Product P126', 'Product P143', 'Product P130', 'Product P140', 'Product P126', 'Product P130', 'Product P117', 'Product P115', 'Product P108']","['Electronics', 'Books', 'Electronics', 'Grocery', 'Electronics', 'Electronics', 'Electronics', 'Apparel', 'Grocery']"
7,20145,['P127'],['Product P127'],['Books']
7,20211,"['P147', 'P144']","['Product P147', 'Product P144']","['Grocery', 'Grocery']"
7,20212,"['P129', 'P110', 'P110', 'P138']","['Product P129', 'Product P110', 'Product P110', 'Product P138']","['Electronics', 'Books', 'Books', 'Home Goods']"
7,20213,"['P140', 'P110', 'P108']","['Product P140', 'Product P110', 'Product P108']","['Grocery', 'Books', 'Grocery']"
7,20214,"['P137', 'P117', 'P102', 'P144', 'P107']","['Product P137', 'Product P117', 'Product P102', 'Product P144', 'Product P107']","['Electronics', 'Electronics', 'Electronics', 'Grocery', 'Electronics']"
7,20215,['P105'],['Product P105'],['Electronics']
7,20216,"['P104', 'P124', 'P134', 'P110', 'P112']","['Product P104', 'Product P124', 'Product P134', 'Product P110', 'Product P112']","['Apparel', 'Electronics', 'Apparel', 'Books', 'Home Goods']"
7,20217,['P126'],['Product P126'],['Electronics']
7,20218,"['P140', 'P136', 'P115']","['Product P140', 'Product P136', 'Product P115']","['Grocery', 'Books', 'Apparel']"
7,20219,"['P110', 'P124', 'P110']","['Product P110', 'Product P124', 'Product P110']","['Books', 'Electronics', 'Books']"
7,20272,"['P130', 'P127', 'P105']","['Product P130', 'Product P127', 'Product P105']","['Electronics', 'Books', 'Electronics']"
7,20273,"['P143', 'P145', 'P120', 'P138', 'P108', 'P103', 'P132', 'P109', 'P123']","['Product P143', 'Product P145', 'Product P120', 'Product P138', 'Product P108', 'Product P103', 'Product P132', 'Product P109', 'Product P123']","['Books', 'Grocery', 'Electronics', 'Home Goods', 'Grocery', 'Electronics', 'Electronics', 'Books', 'Books']"
7,20274,"['P147', 'P104']","['Product P147', 'Product P104']","['Grocery', 'Apparel']"
7,20275,"['P144', 'P120', 'P125']","['Product P144', 'Product P120', 'Product P125']","['Grocery', 'Electronics', 'Electronics']"
7,20276,"['P146', 'P130', 'P103', 'P132']","['Product P146', 'Product P130', 'Product P103', 'Product P132']","['Electronics', 'Electronics', 'Electronics', 'Electronics']"
7,20277,['P127'],['Product P127'],['Books']
7,20278,"['P138', 'P123', 'P132', 'P124', 'P121', 'P140', 'P115']","['Product P138', 'Product P123', 'Product P132', 'Product P124', 'Product P121', 'Product P140', 'Product P115']","['Home Goods', 'Books', 'Electronics', 'Electronics', 'Grocery', 'Grocery', 'Apparel']"
7,20279,['P102'],['Product P102'],['Electronics']
7,20280,"['P144', 'P122', 'P117', 'P129', 'P143']","['Product P144', 'Product P122', 'Product P117', 'Product P129', 'Product P143']","['Grocery', 'Home Goods', 'Electronics', 'Electronics', 'Books']"
7,20281,['P120'],['Product P120'],['Electronics']
7,20282,['P132'],['Product P132'],['Electronics']
7,20362,['P149'],['Product P149'],['Apparel']
7,20363,['P140'],['Product P140'],['Grocery']
7,20364,['P119'],['Product P119'],['Books']
7,20365,"['P110', 'P122', 'P117', 'P147', 'P124', 'P149']","['Product P110', 'Product P122', 'Product P117', 'Product P147', 'Product P124', 'Product P149']","['Books', 'Home Goods', 'Electronics', 'Grocery', 'Electronics', 'Apparel']"
7,20366,"['P108', 'P138']","['Product P108', 'Product P138']","['Grocery', 'Home Goods']"
7,20367,['P101'],['Product P101'],['Grocery']
7,20430,"['P136', 'P138']","['Product P136', 'Product P138']","['Books', 'Home Goods']"
7,20431,"['P117', 'P100']","['Product P117', 'Product P100']","['Electronics', 'Grocery']"
7,20432,['P132'],['Product P132'],['Electronics']
7,20433,"['P130', 'P130']","['Product P130', 'Product P130']","['Electronics', 'Electronics']"
7,20434,"['P105', 'P140', 'P132', 'P122', 'P122', 'P117', 'P123', 'P130', 'P145']","['Product P105', 'Product P140', 'Product P132', 'Product P122', 'Product P122', 'Product P117', 'Product P123', 'Product P130', 'Product P145']","['Electronics', 'Grocery', 'Electronics', 'Home Goods', 'Home Goods', 'Electronics', 'Books', 'Electronics', 'Grocery']"
7,20435,"['P126', 'P147', 'P120']","['Product P126', 'Product P147', 'Product P120']","['Electronics', 'Grocery', 'Electronics']"
7,20436,['P143'],['Product P143'],['Books']
7,20516,"['P110', 'P127']","['Product P110', 'Product P127']","['Books', 'Books']"
7,20517,"['P111', 'P120', 'P148']","['Product P111', 'Product P120', 'Product P148']","['Electronics', 'Electronics', 'Books']"
7,20518,"['P108', 'P119', 'P121', 'P130']","['Product P108', 'Product P119', 'Product P121', 'Product P130']","['Grocery', 'Books', 'Grocery', 'Electronics']"
7,20519,"['P105', 'P108']","['Product P105', 'Product P108']","['Electronics', 'Grocery']"
7,20520,['P141'],['Product P141'],['Electronics']
7,20521,"['P109', 'P128', 'P123', 'P105', 'P147', 'P108']","['Product P109', 'Product P128', 'Product P123', 'Product P105', 'Product P147', 'Product P108']","['Books', 'Electronics', 'Books', 'Electronics', 'Grocery', 'Grocery']"
7,20522,['P124'],['Product P124'],['Electronics']
7,20523,['P115'],['Product P115'],['Apparel']
7,20524,"['P139', 'P130', 'P111', 'P103']","['Product P139', 'Product P130', 'Product P111', 'Product P103']","['Grocery', 'Electronics', 'Electronics', 'Electronics']"
7,20583,"['P139', 'P119']","['Product P139', 'Product P119']","['Grocery', 'Books']"
7,20584,"['P108', 'P112', 'P128']","['Product P108', 'Product P112', 'Product P128']","['Grocery', 'Home Goods', 'Electronics']"
7,20585,['P139'],['Product P139'],['Grocery']
7,20586,"['P117', 'P132', 'P106']","['Product P117', 'Product P132', 'Product P106']","['Electronics', 'Electronics', 'Books']"
7,20587,['P120'],['Product P120'],['Electronics']
7,20588,"['P149', 'P124']","['Product P149', 'Product P124']","['Apparel', 'Electronics']"
7,20589,"['P117', 'P142', 'P104']","['Product P117', 'Product P142', 'Product P104']","['Electronics', 'Apparel', 'Apparel']"
7,20590,"['P148', 'P105', 'P143', 'P141']","['Product P148', 'Product P105', 'Product P143', 'Product P141']","['Books', 'Electronics', 'Books', 'Electronics']"
7,20591,['P103'],['Product P103'],['Electronics']
7,20592,['P126'],['Product P126'],['Electronics']
7,20593,"['P145', 'P103', 'P102', 'P109', 'P109']","['Product P145', 'Product P103', 'Product P102', 'Product P109', 'Product P109']","['Grocery', 'Electronics', 'Electronics', 'Books', 'Books']"
7,20594,"['P143', 'P103', 'P122']","['Product P143', 'Product P103', 'Product P122']","['Books', 'Electronics', 'Home Goods']"
7,20595,"['P107', 'P130', 'P104', 'P115']","['Product P107', 'Product P130', 'Product P104', 'Product P115']","['Electronics', 'Electronics', 'Apparel', 'Apparel']"
7,20596,"['P144', 'P124', 'P131', 'P124']","['Product P144', 'Product P124', 'Product P131', 'Product P124']","['Grocery', 'Electronics', 'Grocery', 'Electronics']"
7,20684,"['P105', 'P115']","['Product P105', 'Product P115']","['Electronics', 'Apparel']"
7,20685,"['P106', 'P115']","['Product P106', 'Product P115']","['Books', 'Apparel']"
7,20686,"['P125', 'P145', 'P108', 'P119']","['Product P125', 'Product P145', 'Product P108', 'Product P119']","['Electronics', 'Grocery', 'Grocery', 'Books']"
7,20687,"['P105', 'P122', 'P149']","['Product P105', 'Product P122', 'Product P149']","['Electronics', 'Home Goods', 'Apparel']"
7,20688,['P123'],['Product P123'],['Books']
7,20689,"['P105', 'P145']","['Product P105', 'Product P145']","['Electronics', 'Grocery']"
7,20690,"['P117', 'P140', 'P110', 'P106']","['Product P117', 'Product P140', 'Product P110', 'Product P106']","['Electronics', 'Grocery', 'Books', 'Books']"
7,20691,"['P105', 'P147', 'P110']","['Product P105', 'Product P147', 'Product P110']","['Electronics', 'Grocery', 'Books']"
7,20692,['P104'],['Product P104'],['Apparel']
7,20693,"['P103', 'P102']","['Product P103', 'Product P102']","['Electronics', 'Electronics']"
7,20694,"['P105', 'P132', 'P123', 'P139', 'P143', 'P108', 'P145', 'P143', 'P109', 'P105']","['Product P105', 'Product P132', 'Product P123', 'Product P139', 'Product P143', 'Product P108', 'Product P145', 'Product P143', 'Product P109', 'Product P105']","['Electronics', 'Electronics', 'Books', 'Grocery', 'Books', 'Grocery', 'Grocery', 'Books', 'Books', 'Electronics']"
7,20695,"['P103', 'P114', 'P110', 'P120']","['Product P103', 'Product P114', 'Product P110', 'Product P120']","['Electronics', 'Apparel', 'Books', 'Electronics']"
7,20696,"['P135', 'P106']","['Product P135', 'Product P106']","['Home Goods', 'Books']"
7,20697,"['P114', 'P109']","['Product P114', 'Product P109']","['Apparel', 'Books']"
7,20777,"['P112', 'P123']","['Product P112', 'Product P123']","['Home Goods', 'Books']"
7,20778,['P132'],['Product P132'],['Electronics']
7,20779,['P149'],['Product P149'],['Apparel']
7,20780,"['P129', 'P135', 'P122']","['Product P129', 'Product P135', 'Product P122']","['Electronics', 'Home Goods', 'Home Goods']"
7,20781,"['P132', 'P149']","['Product P132', 'Product P149']","['Electronics', 'Apparel']"
7,20782,"['P117', 'P138', 'P112', 'P135', 'P115', 'P117', 'P123', 'P111']","['Product P117', 'Product P138', 'Product P112', 'Product P135', 'Product P115', 'Product P117', 'Product P123', 'Product P111']","['Electronics', 'Home Goods', 'Home Goods', 'Home Goods', 'Apparel', 'Electronics', 'Books', 'Electronics']"
7,20783,"['P147', 'P143']","['Product P147', 'Product P143']","['Grocery', 'Books']"
7,20837,"['P149', 'P110']","['Product P149', 'Product P110']","['Apparel', 'Books']"
7,20838,"['P122', 'P117']","['Product P122', 'Product P117']","['Home Goods', 'Electronics']"
7,20839,['P138'],['Product P138'],['Home Goods']
7,20840,"['P141', 'P141', 'P118', 'P122', 'P126', 'P141', 'P105', 'P130', 'P143', 'P137']","['Product P141', 'Product P141', 'Product P118', 'Product P122', 'Product P126', 'Product P141', 'Product P105', 'Product P130', 'Product P143', 'Product P137']","['Electronics', 'Electronics', 'Apparel', 'Home Goods', 'Electronics', 'Electronics', 'Electronics', 'Electronics', 'Books', 'Electronics']"
7,20841,['P100'],['Product P100'],['Grocery']
7,20842,"['P147', 'P132']","['Product P147', 'Product P132']","['Grocery', 'Electronics']"
7,20843,['P110'],['Product P110'],['Books']
